timeId,name,keywordId,count
82,vy,1,232
83,vy,1,538
84,vy,1,707
85,vy,1,1259
86,vy,1,973
87,vy,1,328
88,vy,1,471
89,vy,1,2433
90,vy,1,205
91,vy,1,3918
48,slag,1,175
56,slag,1,7148
60,slag,1,64
63,slag,1,10
68,slag,1,2
78,slag,1,41
81,slag,1,19
82,slag,1,1
83,slag,1,3
84,slag,1,4
85,slag,1,3
87,slag,1,1
89,slag,1,6956
90,slag,1,2
91,slag,1,33
0,mynt,1,21
31,mynt,1,27
43,mynt,1,1035
60,mynt,1,141
63,mynt,1,4
65,mynt,1,1
68,mynt,1,142
69,mynt,1,4
70,mynt,1,8
71,mynt,1,63
72,mynt,1,17
73,mynt,1,10
74,mynt,1,15
75,mynt,1,5
76,mynt,1,60
77,mynt,1,34
78,mynt,1,75
79,mynt,1,3
80,mynt,1,6
81,mynt,1,13
82,mynt,1,3
83,mynt,1,8
84,mynt,1,21
85,mynt,1,25
86,mynt,1,1222
87,mynt,1,84
88,mynt,1,10
89,mynt,1,61
90,mynt,1,121
91,mynt,1,411
78,ladugård,1,1
79,ladugård,1,13
80,ladugård,1,62
81,ladugård,1,105
82,ladugård,1,208
83,ladugård,1,164
84,ladugård,1,342
85,ladugård,1,573
86,ladugård,1,401
87,ladugård,1,863
88,ladugård,1,1295
89,ladugård,1,1063
90,ladugård,1,122
91,ladugård,1,1905
69,skjutvapen,1,12
70,skjutvapen,1,42
71,skjutvapen,1,34
72,skjutvapen,1,33
73,skjutvapen,1,28
74,skjutvapen,1,33
75,skjutvapen,1,21
76,skjutvapen,1,60
77,skjutvapen,1,77
78,skjutvapen,1,224
79,skjutvapen,1,810
80,skjutvapen,1,344
81,skjutvapen,1,150
82,skjutvapen,1,295
83,skjutvapen,1,352
84,skjutvapen,1,562
85,skjutvapen,1,259
86,skjutvapen,1,382
87,skjutvapen,1,542
88,skjutvapen,1,62
89,skjutvapen,1,90
90,skjutvapen,1,90
91,skjutvapen,1,889
49,tomt och trädgård,1,1
68,tomt och trädgård,1,1
71,tomt och trädgård,1,4
72,tomt och trädgård,1,4
76,tomt och trädgård,1,5
77,tomt och trädgård,1,2
78,tomt och trädgård,1,13
79,tomt och trädgård,1,47
80,tomt och trädgård,1,184
81,tomt och trädgård,1,217
82,tomt och trädgård,1,290
83,tomt och trädgård,1,311
84,tomt och trädgård,1,3443
85,tomt och trädgård,1,122
86,tomt och trädgård,1,144
87,tomt och trädgård,1,412
88,tomt och trädgård,1,645
89,tomt och trädgård,1,213
90,tomt och trädgård,1,29
91,tomt och trädgård,1,3282
79,lappland,1,1
81,lappland,1,1
83,lappland,1,8
84,lappland,1,16
85,lappland,1,1
86,lappland,1,3
87,lappland,1,4
88,lappland,1,4
89,lappland,1,284
90,lappland,1,6625
91,lappland,1,1173
73,konst : teckning,1,1
75,konst : teckning,1,3
76,konst : teckning,1,48
77,konst : teckning,1,102
78,konst : teckning,1,73
79,konst : teckning,1,37
80,konst : teckning,1,5
81,konst : teckning,1,189
82,konst : teckning,1,2681
83,konst : teckning,1,9
84,konst : teckning,1,57
85,konst : teckning,1,3
86,konst : teckning,1,6
87,konst : teckning,1,2
88,konst : teckning,1,19
89,konst : teckning,1,28
90,konst : teckning,1,106
91,konst : teckning,1,284
79,utrustning,1,1
80,utrustning,1,4
81,utrustning,1,11
83,utrustning,1,19
84,utrustning,1,27
85,utrustning,1,231
86,utrustning,1,3109
87,utrustning,1,6
88,utrustning,1,15
89,utrustning,1,347
90,utrustning,1,129
91,utrustning,1,376
66,samfund : skråväsen,1,4
67,samfund : skråväsen,1,1
68,samfund : skråväsen,1,4
69,samfund : skråväsen,1,21
70,samfund : skråväsen,1,83
71,samfund : skråväsen,1,163
72,samfund : skråväsen,1,135
73,samfund : skråväsen,1,169
74,samfund : skråväsen,1,229
75,samfund : skråväsen,1,225
76,samfund : skråväsen,1,194
77,samfund : skråväsen,1,204
78,samfund : skråväsen,1,98
79,samfund : skråväsen,1,2821
80,samfund : skråväsen,1,188
81,samfund : skråväsen,1,83
82,samfund : skråväsen,1,271
83,samfund : skråväsen,1,102
84,samfund : skråväsen,1,11
85,samfund : skråväsen,1,3
86,samfund : skråväsen,1,3
87,samfund : skråväsen,1,14
88,samfund : skråväsen,1,4
89,samfund : skråväsen,1,5
91,samfund : skråväsen,1,296
79,konfirmand,1,19
80,konfirmand,1,44
81,konfirmand,1,1136
82,konfirmand,1,1295
83,konfirmand,1,925
84,konfirmand,1,1116
85,konfirmand,1,820
86,konfirmand,1,80
87,konfirmand,1,2024
88,konfirmand,1,329
89,konfirmand,1,640
90,konfirmand,1,93
91,konfirmand,1,3286
60,stockholm,1,1
69,stockholm,1,1
70,stockholm,1,8
71,stockholm,1,1
72,stockholm,1,4
76,stockholm,1,1
77,stockholm,1,1
78,stockholm,1,4
79,stockholm,1,9
80,stockholm,1,8
81,stockholm,1,10
82,stockholm,1,35
83,stockholm,1,59
84,stockholm,1,42
85,stockholm,1,14
86,stockholm,1,14
87,stockholm,1,10
88,stockholm,1,28
89,stockholm,1,531
90,stockholm,1,5107
91,stockholm,1,1105
0,sten,1,185
31,sten,1,114
43,sten,1,533
60,sten,1,274
68,sten,1,114
70,sten,1,66
78,sten,1,2
79,sten,1,65
80,sten,1,70
81,sten,1,58
82,sten,1,95
83,sten,1,220
84,sten,1,129
85,sten,1,482
86,sten,1,242
87,sten,1,438
88,sten,1,520
89,sten,1,457
90,sten,1,1090
91,sten,1,2326
49,fotografering,1,1
72,fotografering,1,1
76,fotografering,1,94
77,fotografering,1,6
78,fotografering,1,357
79,fotografering,1,386
80,fotografering,1,348
81,fotografering,1,178
82,fotografering,1,132
83,fotografering,1,202
84,fotografering,1,198
85,fotografering,1,400
86,fotografering,1,513
87,fotografering,1,288
88,fotografering,1,328
89,fotografering,1,1150
90,fotografering,1,64
91,fotografering,1,1072
78,fjord,1,32
79,fjord,1,360
80,fjord,1,802
81,fjord,1,458
82,fjord,1,534
83,fjord,1,628
84,fjord,1,643
85,fjord,1,816
86,fjord,1,547
87,fjord,1,458
88,fjord,1,1079
89,fjord,1,1294
90,fjord,1,210
91,fjord,1,2212
77,ångfartyg,1,4
78,ångfartyg,1,57
79,ångfartyg,1,325
80,ångfartyg,1,389
81,ångfartyg,1,352
82,ångfartyg,1,428
83,ångfartyg,1,402
84,ångfartyg,1,295
85,ångfartyg,1,476
86,ångfartyg,1,288
87,ångfartyg,1,151
88,ångfartyg,1,125
89,ångfartyg,1,333
90,ångfartyg,1,219
91,ångfartyg,1,897
60,fana,1,2
68,fana,1,10
71,fana,1,1411
73,fana,1,1
74,fana,1,2
76,fana,1,7
77,fana,1,4
78,fana,1,11
79,fana,1,25
80,fana,1,669
81,fana,1,107
82,fana,1,45
83,fana,1,101
84,fana,1,306
85,fana,1,187
86,fana,1,162
87,fana,1,19
88,fana,1,228
89,fana,1,154
90,fana,1,2176
91,fana,1,1721
0,skulptur,1,2
31,skulptur,1,2
43,skulptur,1,5
60,skulptur,1,151
68,skulptur,1,59
70,skulptur,1,1
77,skulptur,1,4
78,skulptur,1,27
79,skulptur,1,80
80,skulptur,1,127
81,skulptur,1,52
82,skulptur,1,148
83,skulptur,1,193
84,skulptur,1,303
85,skulptur,1,361
86,skulptur,1,1033
87,skulptur,1,332
88,skulptur,1,169
89,skulptur,1,283
90,skulptur,1,1520
91,skulptur,1,1171
78,kontor,1,3
79,kontor,1,19
80,kontor,1,57
81,kontor,1,53
82,kontor,1,110
83,kontor,1,160
84,kontor,1,403
85,kontor,1,778
86,kontor,1,1014
87,kontor,1,179
88,kontor,1,428
89,kontor,1,1157
90,kontor,1,296
91,kontor,1,1363
68,födans servering : tallrikar,1,1
69,födans servering : tallrikar,1,1
70,födans servering : tallrikar,1,7
71,födans servering : tallrikar,1,32
72,födans servering : tallrikar,1,103
73,födans servering : tallrikar,1,188
74,födans servering : tallrikar,1,529
75,födans servering : tallrikar,1,404
76,födans servering : tallrikar,1,209
77,födans servering : tallrikar,1,154
78,födans servering : tallrikar,1,167
79,födans servering : tallrikar,1,799
80,födans servering : tallrikar,1,288
81,födans servering : tallrikar,1,757
82,födans servering : tallrikar,1,304
83,födans servering : tallrikar,1,347
84,födans servering : tallrikar,1,194
85,födans servering : tallrikar,1,140
86,födans servering : tallrikar,1,166
87,födans servering : tallrikar,1,168
88,födans servering : tallrikar,1,61
89,födans servering : tallrikar,1,42
90,födans servering : tallrikar,1,25
91,födans servering : tallrikar,1,534
78,gård,1,1
79,gård,1,23
80,gård,1,94
81,gård,1,44
82,gård,1,62
83,gård,1,268
84,gård,1,339
85,gård,1,724
86,gård,1,590
87,gård,1,318
88,gård,1,815
89,gård,1,1886
90,gård,1,395
91,gård,1,2859
69,stadsbebyggelse,1,1
71,stadsbebyggelse,1,1
73,stadsbebyggelse,1,1
76,stadsbebyggelse,1,2
77,stadsbebyggelse,1,2
78,stadsbebyggelse,1,102
79,stadsbebyggelse,1,184
80,stadsbebyggelse,1,235
81,stadsbebyggelse,1,159
82,stadsbebyggelse,1,192
83,stadsbebyggelse,1,262
84,stadsbebyggelse,1,254
85,stadsbebyggelse,1,350
86,stadsbebyggelse,1,986
87,stadsbebyggelse,1,877
88,stadsbebyggelse,1,755
89,stadsbebyggelse,1,477
90,stadsbebyggelse,1,121
91,stadsbebyggelse,1,1736
58,svartvitt,1,1
78,svartvitt,1,11
79,svartvitt,1,382
80,svartvitt,1,230
81,svartvitt,1,308
82,svartvitt,1,787
83,svartvitt,1,322
85,svartvitt,1,1
86,svartvitt,1,23
91,svartvitt,1,392
0,kniv,1,249
31,kniv,1,237
43,kniv,1,1302
60,kniv,1,295
68,kniv,1,185
79,kniv,1,8
80,kniv,1,11
81,kniv,1,15
82,kniv,1,17
83,kniv,1,18
84,kniv,1,39
85,kniv,1,28
86,kniv,1,70
87,kniv,1,40
88,kniv,1,39
89,kniv,1,126
90,kniv,1,1842
91,kniv,1,2406
78,lada,1,4
79,lada,1,8
80,lada,1,22
81,lada,1,35
82,lada,1,51
83,lada,1,103
84,lada,1,225
85,lada,1,533
86,lada,1,571
87,lada,1,798
88,lada,1,1129
89,lada,1,632
90,lada,1,121
91,lada,1,1473
80,halland,1,1
81,halland,1,2
82,halland,1,4
83,halland,1,12
84,halland,1,4
85,halland,1,54
86,halland,1,16
87,halland,1,5
88,halland,1,116
89,halland,1,454
90,halland,1,4945
91,halland,1,1726
57,konst (530),1,5
72,konst (530),1,1
74,konst (530),1,1
75,konst (530),1,1
76,konst (530),1,3
78,konst (530),1,1
79,konst (530),1,391
80,konst (530),1,1138
81,konst (530),1,1244
82,konst (530),1,129
83,konst (530),1,2077
84,konst (530),1,326
85,konst (530),1,404
86,konst (530),1,120
87,konst (530),1,268
88,konst (530),1,28
89,konst (530),1,236
90,konst (530),1,322
91,konst (530),1,1502
61,kyrkor,1,1
62,kyrkor,1,1
63,kyrkor,1,2
64,kyrkor,1,3
65,kyrkor,1,2
66,kyrkor,1,6
67,kyrkor,1,7
68,kyrkor,1,2
69,kyrkor,1,1
70,kyrkor,1,4
72,kyrkor,1,3
74,kyrkor,1,1
75,kyrkor,1,1
76,kyrkor,1,4
77,kyrkor,1,27
78,kyrkor,1,14
79,kyrkor,1,124
80,kyrkor,1,76
81,kyrkor,1,79
82,kyrkor,1,338
83,kyrkor,1,201
84,kyrkor,1,1014
85,kyrkor,1,328
86,kyrkor,1,688
87,kyrkor,1,366
88,kyrkor,1,301
89,kyrkor,1,145
90,kyrkor,1,724
91,kyrkor,1,1646
43,smycken,1,1
56,smycken,1,1
57,smycken,1,1
58,smycken,1,13
60,smycken,1,2
62,smycken,1,1
68,smycken,1,1
69,smycken,1,3
70,smycken,1,26
71,smycken,1,23
72,smycken,1,20
73,smycken,1,16
74,smycken,1,36
75,smycken,1,39
76,smycken,1,146
77,smycken,1,157
78,smycken,1,194
79,smycken,1,553
80,smycken,1,356
81,smycken,1,334
82,smycken,1,305
83,smycken,1,268
84,smycken,1,252
85,smycken,1,248
86,smycken,1,364
87,smycken,1,201
88,smycken,1,63
89,smycken,1,135
90,smycken,1,113
91,smycken,1,939
78,kyrkointeriör,1,4
79,kyrkointeriör,1,6
80,kyrkointeriör,1,8
81,kyrkointeriör,1,40
82,kyrkointeriör,1,68
83,kyrkointeriör,1,174
84,kyrkointeriör,1,187
85,kyrkointeriör,1,243
86,kyrkointeriör,1,196
87,kyrkointeriör,1,98
88,kyrkointeriör,1,319
89,kyrkointeriör,1,349
90,kyrkointeriör,1,1637
91,kyrkointeriör,1,777
76,bro,1,2
77,bro,1,11
78,bro,1,63
79,bro,1,176
80,bro,1,343
81,bro,1,247
82,bro,1,225
83,bro,1,287
84,bro,1,443
85,bro,1,531
86,bro,1,808
87,bro,1,213
88,bro,1,573
89,bro,1,979
90,bro,1,506
91,bro,1,1959
63,världsarv,1,1
65,världsarv,1,1
78,världsarv,1,1
79,världsarv,1,8
80,världsarv,1,11
81,världsarv,1,6
82,världsarv,1,100
83,världsarv,1,94
84,världsarv,1,72
85,världsarv,1,43
86,världsarv,1,58
87,världsarv,1,33
88,världsarv,1,154
89,världsarv,1,2119
90,världsarv,1,2747
91,världsarv,1,3409
78,brygga,1,8
79,brygga,1,121
80,brygga,1,237
81,brygga,1,176
82,brygga,1,339
83,brygga,1,370
84,brygga,1,531
85,brygga,1,1079
86,brygga,1,740
87,brygga,1,406
88,brygga,1,582
89,brygga,1,899
90,brygga,1,297
91,brygga,1,2160
0,trä,1,51
15,trä,1,1
31,trä,1,51
43,trä,1,300
48,trä,1,2
60,trä,1,294
68,trä,1,277
70,trä,1,4
79,trä,1,3
81,trä,1,3
82,trä,1,2
83,trä,1,1
84,trä,1,4
85,trä,1,34
86,trä,1,1090
87,trä,1,48
88,trä,1,68
89,trä,1,46
90,trä,1,2704
91,trä,1,1180
43,hund,1,1
52,hund,1,1
60,hund,1,1
62,hund,1,1
67,hund,1,4
70,hund,1,1
71,hund,1,2
72,hund,1,1
76,hund,1,2
78,hund,1,22
79,hund,1,209
80,hund,1,227
81,hund,1,482
82,hund,1,391
83,hund,1,186
84,hund,1,267
85,hund,1,427
86,hund,1,545
87,hund,1,314
88,hund,1,308
89,hund,1,590
90,hund,1,196
91,hund,1,1172
70,reklam,1,1
77,reklam,1,3
78,reklam,1,2
79,reklam,1,48
80,reklam,1,64
81,reklam,1,245
82,reklam,1,111
83,reklam,1,1717
84,reklam,1,449
85,reklam,1,405
86,reklam,1,347
87,reklam,1,192
88,reklam,1,281
89,reklam,1,840
90,reklam,1,98
91,reklam,1,1125
49,kostym,1,1
58,kostym,1,1
78,kostym,1,205
79,kostym,1,198
80,kostym,1,242
81,kostym,1,745
82,kostym,1,839
83,kostym,1,844
84,kostym,1,736
85,kostym,1,761
86,kostym,1,988
87,kostym,1,1831
88,kostym,1,1239
89,kostym,1,389
90,kostym,1,246
91,kostym,1,3621
83,statens etnografiska museums expedition till mexico 1934-35.,1,4797
85,statens etnografiska museums expedition till mexico 1934-35.,1,73
90,statens etnografiska museums expedition till mexico 1934-35.,1,1
91,statens etnografiska museums expedition till mexico 1934-35.,1,46
31,museum,1,1
78,museum,1,2
79,museum,1,42
80,museum,1,18
81,museum,1,15
82,museum,1,34
83,museum,1,349
84,museum,1,357
85,museum,1,497
86,museum,1,559
87,museum,1,126
88,museum,1,345
89,museum,1,679
90,museum,1,799
91,museum,1,1779
67,segelbåt,1,1
71,segelbåt,1,5
74,segelbåt,1,1
75,segelbåt,1,2
76,segelbåt,1,1
77,segelbåt,1,21
78,segelbåt,1,43
79,segelbåt,1,272
80,segelbåt,1,512
81,segelbåt,1,295
82,segelbåt,1,593
83,segelbåt,1,344
84,segelbåt,1,384
85,segelbåt,1,281
86,segelbåt,1,261
87,segelbåt,1,246
88,segelbåt,1,489
89,segelbåt,1,1045
90,segelbåt,1,325
91,segelbåt,1,1735
61,soldat,1,3
63,soldat,1,9
64,soldat,1,9
65,soldat,1,2
66,soldat,1,13
67,soldat,1,32
68,soldat,1,23
70,soldat,1,1
72,soldat,1,1
76,soldat,1,1
77,soldat,1,1
78,soldat,1,44
79,soldat,1,468
80,soldat,1,600
81,soldat,1,687
82,soldat,1,449
83,soldat,1,98
84,soldat,1,218
85,soldat,1,240
86,soldat,1,526
87,soldat,1,55
88,soldat,1,91
89,soldat,1,131
90,soldat,1,215
91,soldat,1,542
0,guld,1,16
31,guld,1,57
43,guld,1,1334
56,guld,1,1
60,guld,1,195
63,guld,1,1
68,guld,1,81
71,guld,1,1
78,guld,1,1
79,guld,1,24
81,guld,1,1
82,guld,1,1
83,guld,1,17
84,guld,1,1
85,guld,1,2
86,guld,1,25
87,guld,1,3
88,guld,1,5
89,guld,1,2846
90,guld,1,792
91,guld,1,2959
74,staket,1,2
77,staket,1,2
78,staket,1,10
79,staket,1,109
80,staket,1,291
81,staket,1,370
82,staket,1,374
83,staket,1,291
84,staket,1,265
85,staket,1,626
86,staket,1,473
87,staket,1,377
88,staket,1,539
89,staket,1,931
90,staket,1,248
91,staket,1,1604
49,blommor,1,2
63,blommor,1,1
68,blommor,1,1
70,blommor,1,1
71,blommor,1,4
72,blommor,1,8
73,blommor,1,10
74,blommor,1,111
75,blommor,1,2
76,blommor,1,2
78,blommor,1,6
79,blommor,1,56
80,blommor,1,48
81,blommor,1,42
82,blommor,1,30
83,blommor,1,57
84,blommor,1,57
85,blommor,1,262
86,blommor,1,212
87,blommor,1,136
88,blommor,1,1153
89,blommor,1,1029
90,blommor,1,220
91,blommor,1,1255
75,arbetare,1,1
78,arbetare,1,5
79,arbetare,1,97
80,arbetare,1,52
81,arbetare,1,67
82,arbetare,1,86
83,arbetare,1,133
84,arbetare,1,194
85,arbetare,1,1448
86,arbetare,1,1174
87,arbetare,1,205
88,arbetare,1,174
89,arbetare,1,1108
90,arbetare,1,160
91,arbetare,1,1427
78,tävling,1,2
79,tävling,1,2
80,tävling,1,10
81,tävling,1,47
82,tävling,1,217
83,tävling,1,846
84,tävling,1,670
85,tävling,1,755
86,tävling,1,543
87,tävling,1,118
88,tävling,1,134
89,tävling,1,1072
90,tävling,1,52
91,tävling,1,1410
66,kyrkogård,1,1
78,kyrkogård,1,1
79,kyrkogård,1,33
80,kyrkogård,1,53
81,kyrkogård,1,81
82,kyrkogård,1,162
83,kyrkogård,1,188
84,kyrkogård,1,301
85,kyrkogård,1,436
86,kyrkogård,1,671
87,kyrkogård,1,185
88,kyrkogård,1,332
89,kyrkogård,1,768
90,kyrkogård,1,1031
91,kyrkogård,1,1749
78,åkermark,1,2
79,åkermark,1,29
80,åkermark,1,53
81,åkermark,1,112
82,åkermark,1,139
83,åkermark,1,330
84,åkermark,1,262
85,åkermark,1,533
86,åkermark,1,376
87,åkermark,1,414
88,åkermark,1,453
89,åkermark,1,435
90,åkermark,1,334
91,åkermark,1,1328
79,rumsinteriör,1,21
80,rumsinteriör,1,168
81,rumsinteriör,1,228
82,rumsinteriör,1,167
83,rumsinteriör,1,330
84,rumsinteriör,1,1182
85,rumsinteriör,1,1318
86,rumsinteriör,1,743
87,rumsinteriör,1,349
88,rumsinteriör,1,192
89,rumsinteriör,1,2997
90,rumsinteriör,1,394
91,rumsinteriör,1,1711
79,åker,1,27
80,åker,1,100
81,åker,1,98
82,åker,1,184
83,åker,1,255
84,åker,1,216
85,åker,1,663
86,åker,1,288
87,åker,1,245
88,åker,1,914
89,åker,1,1072
90,åker,1,300
91,åker,1,1667
66,belysning : ljusstakar,1,1
68,belysning : ljusstakar,1,1
69,belysning : ljusstakar,1,4
70,belysning : ljusstakar,1,20
71,belysning : ljusstakar,1,30
72,belysning : ljusstakar,1,21
73,belysning : ljusstakar,1,33
74,belysning : ljusstakar,1,50
75,belysning : ljusstakar,1,159
76,belysning : ljusstakar,1,161
77,belysning : ljusstakar,1,91
78,belysning : ljusstakar,1,118
79,belysning : ljusstakar,1,1348
80,belysning : ljusstakar,1,288
81,belysning : ljusstakar,1,168
82,belysning : ljusstakar,1,250
83,belysning : ljusstakar,1,175
84,belysning : ljusstakar,1,43
85,belysning : ljusstakar,1,91
86,belysning : ljusstakar,1,123
87,belysning : ljusstakar,1,110
88,belysning : ljusstakar,1,21
89,belysning : ljusstakar,1,36
90,belysning : ljusstakar,1,27
91,belysning : ljusstakar,1,295
43,lergods,1,2
53,lergods,1,2
60,lergods,1,23
63,lergods,1,11
68,lergods,1,3
70,lergods,1,5122
72,lergods,1,1
76,lergods,1,2
78,lergods,1,1
80,lergods,1,1
82,lergods,1,14
83,lergods,1,20
84,lergods,1,36
85,lergods,1,45
86,lergods,1,42
87,lergods,1,9
88,lergods,1,5145
89,lergods,1,7
90,lergods,1,26
91,lergods,1,25
62,hantverk och industri : guldsmed,1,1
70,hantverk och industri : guldsmed,1,2
71,hantverk och industri : guldsmed,1,7
72,hantverk och industri : guldsmed,1,5
73,hantverk och industri : guldsmed,1,5
74,hantverk och industri : guldsmed,1,2
75,hantverk och industri : guldsmed,1,1
76,hantverk och industri : guldsmed,1,9
77,hantverk och industri : guldsmed,1,61
78,hantverk och industri : guldsmed,1,20
79,hantverk och industri : guldsmed,1,159
80,hantverk och industri : guldsmed,1,28
81,hantverk och industri : guldsmed,1,957
82,hantverk och industri : guldsmed,1,347
83,hantverk och industri : guldsmed,1,417
84,hantverk och industri : guldsmed,1,283
85,hantverk och industri : guldsmed,1,11
86,hantverk och industri : guldsmed,1,370
87,hantverk och industri : guldsmed,1,407
88,hantverk och industri : guldsmed,1,38
89,hantverk och industri : guldsmed,1,241
90,hantverk och industri : guldsmed,1,77
91,hantverk och industri : guldsmed,1,1151
78,cykel,1,2
79,cykel,1,59
80,cykel,1,83
81,cykel,1,278
82,cykel,1,251
83,cykel,1,289
84,cykel,1,707
85,cykel,1,761
86,cykel,1,579
87,cykel,1,290
88,cykel,1,579
89,cykel,1,999
90,cykel,1,162
91,cykel,1,1612
57,samhälle,1,1
63,samhälle,1,3
64,samhälle,1,1
65,samhälle,1,8
66,samhälle,1,3
67,samhälle,1,4
68,samhälle,1,12
69,samhälle,1,11
70,samhälle,1,24
71,samhälle,1,15
72,samhälle,1,48
73,samhälle,1,24
74,samhälle,1,21
75,samhälle,1,16
76,samhälle,1,20
77,samhälle,1,24
78,samhälle,1,37
79,samhälle,1,74
80,samhälle,1,93
81,samhälle,1,91
82,samhälle,1,140
83,samhälle,1,424
84,samhälle,1,421
85,samhälle,1,809
86,samhälle,1,988
87,samhälle,1,365
88,samhälle,1,211
89,samhälle,1,2769
90,samhälle,1,89
91,samhälle,1,3569
49,djur,1,1
66,djur,1,1
68,djur,1,1
69,djur,1,1
70,djur,1,7
71,djur,1,18
72,djur,1,5
73,djur,1,6
74,djur,1,11
75,djur,1,11
76,djur,1,24
77,djur,1,28
78,djur,1,128
79,djur,1,359
80,djur,1,135
81,djur,1,125
82,djur,1,170
83,djur,1,278
84,djur,1,251
85,djur,1,322
86,djur,1,684
87,djur,1,129
88,djur,1,96
89,djur,1,551
90,djur,1,155
91,djur,1,709
64,sjukhus,1,1
68,sjukhus,1,1
71,sjukhus,1,1
77,sjukhus,1,2
78,sjukhus,1,15
79,sjukhus,1,36
80,sjukhus,1,63
81,sjukhus,1,42
82,sjukhus,1,40
83,sjukhus,1,112
84,sjukhus,1,375
85,sjukhus,1,366
86,sjukhus,1,828
87,sjukhus,1,55
88,sjukhus,1,746
89,sjukhus,1,831
90,sjukhus,1,214
91,sjukhus,1,1221
48,hantverk och industri : tryckeri,1,1
49,hantverk och industri : tryckeri,1,1
58,hantverk och industri : tryckeri,1,1
59,hantverk och industri : tryckeri,1,1
60,hantverk och industri : tryckeri,1,1
61,hantverk och industri : tryckeri,1,1
62,hantverk och industri : tryckeri,1,1
63,hantverk och industri : tryckeri,1,2
64,hantverk och industri : tryckeri,1,1
65,hantverk och industri : tryckeri,1,1
66,hantverk och industri : tryckeri,1,3
67,hantverk och industri : tryckeri,1,1
68,hantverk och industri : tryckeri,1,25
69,hantverk och industri : tryckeri,1,9
70,hantverk och industri : tryckeri,1,16
71,hantverk och industri : tryckeri,1,8
72,hantverk och industri : tryckeri,1,85
73,hantverk och industri : tryckeri,1,20
74,hantverk och industri : tryckeri,1,57
75,hantverk och industri : tryckeri,1,10
76,hantverk och industri : tryckeri,1,65
77,hantverk och industri : tryckeri,1,24
78,hantverk och industri : tryckeri,1,75
79,hantverk och industri : tryckeri,1,458
80,hantverk och industri : tryckeri,1,296
81,hantverk och industri : tryckeri,1,425
82,hantverk och industri : tryckeri,1,324
83,hantverk och industri : tryckeri,1,359
84,hantverk och industri : tryckeri,1,28
85,hantverk och industri : tryckeri,1,39
86,hantverk och industri : tryckeri,1,60
87,hantverk och industri : tryckeri,1,1434
88,hantverk och industri : tryckeri,1,24
89,hantverk och industri : tryckeri,1,9
91,hantverk och industri : tryckeri,1,126
69,kläder : herrkläder,1,5
70,kläder : herrkläder,1,27
71,kläder : herrkläder,1,46
72,kläder : herrkläder,1,45
73,kläder : herrkläder,1,39
74,kläder : herrkläder,1,55
75,kläder : herrkläder,1,119
76,kläder : herrkläder,1,162
77,kläder : herrkläder,1,208
78,kläder : herrkläder,1,230
79,kläder : herrkläder,1,430
80,kläder : herrkläder,1,159
81,kläder : herrkläder,1,129
82,kläder : herrkläder,1,123
83,kläder : herrkläder,1,267
84,kläder : herrkläder,1,345
85,kläder : herrkläder,1,417
86,kläder : herrkläder,1,151
87,kläder : herrkläder,1,156
88,kläder : herrkläder,1,29
89,kläder : herrkläder,1,19
90,kläder : herrkläder,1,229
91,kläder : herrkläder,1,636
76,läromedel,1,2
78,läromedel,1,14
79,läromedel,1,25
80,läromedel,1,85
81,läromedel,1,119
82,läromedel,1,129
83,läromedel,1,250
84,läromedel,1,258
85,läromedel,1,228
86,läromedel,1,121
87,läromedel,1,6
88,läromedel,1,2395
89,läromedel,1,158
90,läromedel,1,120
91,läromedel,1,431
77,järnväg,1,3
78,järnväg,1,16
79,järnväg,1,73
80,järnväg,1,209
81,järnväg,1,143
82,järnväg,1,193
83,järnväg,1,436
84,järnväg,1,461
85,järnväg,1,599
86,järnväg,1,522
87,järnväg,1,234
88,järnväg,1,135
89,järnväg,1,1104
90,järnväg,1,161
91,järnväg,1,1616
78,stadsgata,1,23
79,stadsgata,1,79
80,stadsgata,1,474
81,stadsgata,1,33
82,stadsgata,1,72
83,stadsgata,1,205
84,stadsgata,1,204
85,stadsgata,1,887
86,stadsgata,1,702
87,stadsgata,1,181
88,stadsgata,1,462
89,stadsgata,1,710
90,stadsgata,1,165
91,stadsgata,1,1156
79,fordon : bilism,1,1
80,fordon : bilism,1,4
81,fordon : bilism,1,5
82,fordon : bilism,1,218
83,fordon : bilism,1,805
84,fordon : bilism,1,388
85,fordon : bilism,1,967
86,fordon : bilism,1,57
87,fordon : bilism,1,33
88,fordon : bilism,1,2
89,fordon : bilism,1,10
90,fordon : bilism,1,4
91,fordon : bilism,1,751
68,födans servering : fat,1,1
70,födans servering : fat,1,12
71,födans servering : fat,1,74
72,födans servering : fat,1,99
73,födans servering : fat,1,117
74,födans servering : fat,1,327
75,födans servering : fat,1,194
76,födans servering : fat,1,128
77,födans servering : fat,1,86
78,födans servering : fat,1,114
79,födans servering : fat,1,754
80,födans servering : fat,1,282
81,födans servering : fat,1,389
82,födans servering : fat,1,341
83,födans servering : fat,1,395
84,födans servering : fat,1,84
85,födans servering : fat,1,93
86,födans servering : fat,1,97
87,födans servering : fat,1,100
88,födans servering : fat,1,21
89,födans servering : fat,1,30
90,födans servering : fat,1,3
91,födans servering : fat,1,288
70,allmoge,1,3
71,allmoge,1,7
72,allmoge,1,22
73,allmoge,1,41
74,allmoge,1,97
75,allmoge,1,106
76,allmoge,1,72
77,allmoge,1,77
78,allmoge,1,165
79,allmoge,1,454
